county,office,district,party,candidate,votes
BARRY,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,17929
BARRY,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,518
BARRY,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,1064
BARRY,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,653
BARRY,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,388
BAY,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,19861
BAY,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,19369
BAY,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,20320
BAY,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,22283
BAY,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,857
BAY,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,1481
BAY,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,1032
BAY,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,681
BENZIE,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,4430
BENZIE,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,4321
BENZIE,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,4728
BENZIE,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,5066
BENZIE,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,223
BENZIE,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,299
BENZIE,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,140
BENZIE,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,115
BERRIEN,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,25420
BERRIEN,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,24589
BERRIEN,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,30745
BERRIEN,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,32525
BERRIEN,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,993
BERRIEN,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,1894
BERRIEN,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,1014
BERRIEN,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,620
BRANCH,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,4431
BRANCH,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,4217
BRANCH,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,9398
BRANCH,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,9981
BRANCH,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,207
BRANCH,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,443
BRANCH,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,339
BRANCH,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,194
CALHOUN,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,20211
CALHOUN,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,19515
CALHOUN,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,23247
CALHOUN,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,25176
CALHOUN,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,942
CALHOUN,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,1754
CALHOUN,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,992
CALHOUN,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,636
CASS,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,6308
CASS,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,6067
CASS,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,11535
CASS,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,12202
CASS,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,298
CASS,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,578
CASS,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,394
CASS,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,234
CHARLEVOIX,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,5248
CHARLEVOIX,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,5099
CHARLEVOIX,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,7204
CHARLEVOIX,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,7717
CHARLEVOIX,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,287
CHARLEVOIX,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,482
CHARLEVOIX,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,240
CHARLEVOIX,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,152
CHEBOYGAN,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,4089
CHEBOYGAN,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,3908
CHEBOYGAN,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,7037
CHEBOYGAN,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,7576
CHEBOYGAN,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,172
CHEBOYGAN,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,434
CHEBOYGAN,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,272
CHEBOYGAN,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,143
CHIPPEWA,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,5007
CHIPPEWA,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,4774
CHIPPEWA,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,7105
CHIPPEWA,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,7702
CHIPPEWA,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,293
CHIPPEWA,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,473
CHIPPEWA,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,340
CHIPPEWA,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,211
CLARE,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,3897
CLARE,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,3743
CLARE,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,7138
CLARE,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,7800
CLARE,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,183
CLARE,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,402
CLARE,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,325
CLARE,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,175
CLINTON,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,16155
CLINTON,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,15619
CLINTON,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,17899
CLINTON,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,19337
CLINTON,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,774
CLINTON,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,1357
CLINTON,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,778
CLINTON,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,491
CRAWFORD,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,1981
CRAWFORD,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,1929
CRAWFORD,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,3390
CRAWFORD,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,3683
CRAWFORD,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,87
CRAWFORD,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,238
CRAWFORD,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,111
CRAWFORD,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,82
DELTA,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,5628
DELTA,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,5430
DELTA,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,8799
DELTA,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,9419
DELTA,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,241
DELTA,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,515
DELTA,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,338
DELTA,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,167
DICKINSON,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,3510
DICKINSON,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,3405
DICKINSON,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,6847
DICKINSON,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,7220
DICKINSON,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,168
DICKINSON,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,357
DICKINSON,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,220
DICKINSON,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,119
EATON,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,23221
EATON,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,22468
EATON,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,21561
EATON,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,23474
EATON,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,1090
EATON,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,1839
EATON,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,1099
EATON,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,664
EMMET,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,7470
EMMET,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,7227
EMMET,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,9075
EMMET,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,9653
EMMET,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,354
EMMET,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,567
EMMET,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,252
EMMET,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,192
GENESEE,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,86317
GENESEE,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,85298
GENESEE,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,60548
GENESEE,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,66688
GENESEE,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,3088
GENESEE,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,4965
GENESEE,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,2942
GENESEE,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,1731
GLADWIN,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,3410
GLADWIN,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,3268
GLADWIN,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,6506
GLADWIN,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,7008
GLADWIN,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,167
GLADWIN,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,359
GLADWIN,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,303
GLADWIN,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,145
GOGEBIC,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,2558
GOGEBIC,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,2502
GOGEBIC,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,2968
GOGEBIC,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,3182
GOGEBIC,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,93
GOGEBIC,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,170
GOGEBIC,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,111
GOGEBIC,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,69
GD. TRAVERSE,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,22105
GD. TRAVERSE,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,21137
GD. TRAVERSE,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,22308
GD. TRAVERSE,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,23815
GD. TRAVERSE,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,1089
GD. TRAVERSE,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,1802
GD. TRAVERSE,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,739
GD. TRAVERSE,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,528
GRATIOT,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,4893
GRATIOT,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,4745
GRATIOT,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,7891
GRATIOT,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,8616
GRATIOT,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,250
GRATIOT,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,497
GRATIOT,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,401
GRATIOT,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,189
HILLSDALE,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,4300
HILLSDALE,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,4130
HILLSDALE,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,11354
HILLSDALE,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,12160
HILLSDALE,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,270
HILLSDALE,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,617
HILLSDALE,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,458
HILLSDALE,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,209
HOUGHTON,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,5568
HOUGHTON,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,5412
HOUGHTON,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,7207
HOUGHTON,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,7658
HOUGHTON,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,349
HOUGHTON,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,577
HOUGHTON,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,245
HOUGHTON,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,152
HURON,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,4053
HURON,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,3968
HURON,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,8519
HURON,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,9127
HURON,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,210
HURON,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,362
HURON,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,279
HURON,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,166
INGHAM,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,69832
INGHAM,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,67726
INGHAM,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,32468
INGHAM,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,35154
INGHAM,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,3406
INGHAM,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,3845
INGHAM,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,1970
INGHAM,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,1707
IONIA,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,8270
IONIA,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,7914
IONIA,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,13954
IONIA,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,15130
IONIA,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,506
IONIA,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,949
IONIA,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,634
IONIA,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,360
IOSCO,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,4084
IOSCO,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,3982
IOSCO,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,6549
IOSCO,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,7059
IOSCO,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,207
IOSCO,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,332
IOSCO,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,267
IOSCO,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,152
IRON,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,1858
IRON,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,1783
IRON,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,2958
IRON,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,3132
IRON,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,92
IRON,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,155
IRON,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,119
IRON,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,64
ISABELLA,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,10116
ISABELLA,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,9919
ISABELLA,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,9892
ISABELLA,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,10699
ISABELLA,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,445
ISABELLA,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,757
ISABELLA,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,498
ISABELLA,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,283
JACKSON,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,23009
JACKSON,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,22245
JACKSON,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,31356
JACKSON,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,33711
JACKSON,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,1141
JACKSON,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,2147
JACKSON,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,1330
JACKSON,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,807
KALAMAZOO,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,60093
KALAMAZOO,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,58139
KALAMAZOO,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,39596
KALAMAZOO,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,42315
KALAMAZOO,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,2615
KALAMAZOO,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,4013
KALAMAZOO,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,1702
KALAMAZOO,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,1339
KALKASKA,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,2356
KALKASKA,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,2231
KALKASKA,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,5074
KALKASKA,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,5456
KALKASKA,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,153
KALKASKA,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,316
KALKASKA,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,188
KALKASKA,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,113
KENT,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,135700
KENT,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,132169
KENT,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,122513
KENT,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,129772
KENT,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,5678
KENT,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,10206
KENT,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,3984
KENT,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,2998
KEWEENAW,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,514
KEWEENAW,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,497
KEWEENAW,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,605
KEWEENAW,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,674
KEWEENAW,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,47
KEWEENAW,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,61
KEWEENAW,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,24
KEWEENAW,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,16
LAKE,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,1623
LAKE,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,1592
LAKE,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,2817
LAKE,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,3028
LAKE,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,72
LAKE,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,136
LAKE,Regent of the University of Michigan 8 Year Terms (2) Positions,,UST,Joe Sanger,119
LAKE,Regent of the University of Michigan 8 Year Terms (2) Positions,,NLP,Kathleen Oakford,74
LAPEER,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Kathy White,12341
LAPEER,Regent of the University of Michigan 8 Year Terms (2) Positions,,DEM,Mike Behm,11974
LAPEER,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Sevag Vartanian,24243
LAPEER,Regent of the University of Michigan 8 Year Terms (2) Positions,,REP,Lena Epstein,25885
LAPEER,Regent of the University of Michigan 8 Year Terms (2) Positions,,GRN,Sherry A. Wells,661
LAPEER,Regent of the University of Michigan 8 Year Terms (2) Positions,,LIB,Eric Larson,1320
